Clave de la entidad federativa,Entidad federativa,Clave del municipio,Municipio,Social.lag.index.2005,Level.Social.Lag.2005,Poverty.Pct.2010,Extreme.Poverty.Pct.2010,Moderate.Poverty.Pct.2010,Vulnerables.SocialCare.Pct.2010,Educ.Lag.Pct.2010,Lack.Access.To.HealthServices.Pct.2010
14,Jalisco,14006,Ameca,-1.30642,Very Low,42.66,5.26,37.41,38.67,22.47,32.11
14,Jalisco,14007,San Juanito de Escobedo,-1.22065,Very Low,48.54,6.54,42,28.61,25.25,14.24
14,Jalisco,14008,Arandas,-0.76934,Very Low,50.03,7.39,42.64,37.09,36.66,40.57
14,Jalisco,14009,El Arenal,-1.28231,Very Low,47.87,6.39,41.48,34.44,23.84,29.61
14,Jalisco,14010,Atemajac de Brizuela,0.04232,Medium,76.46,31.96,44.5,20.61,36.8,25.89
14,Jalisco,14011,Atengo,-0.62998,Low,77.03,25.66,51.37,18.1,33.93,22.16
14,Jalisco,14012,Atenguillo,-1.01022,Very Low,32.02,2.89,29.13,55.4,28.18,34.14
14,Jalisco,14013,Atotonilco el Alto,-0.83615,Very Low,45.46,4.65,40.81,41.07,33.6,26.14
14,Jalisco,14014,Atoyac,-0.64408,Low,54.67,12.64,42.03,38.03,33.44,27.92
14,Jalisco,14015,AutlÌÁn de Navarro,-1.25897,Very Low,38.42,5.38,33.05,30.56,19.07,17.46
14,Jalisco,14016,AyotlÌÁn,-0.43491,Low,61.54,11.69,49.85,33.74,41.73,43.59
14,Jalisco,14017,Ayutla,-0.74286,Very Low,61.27,11.06,50.21,33.08,29.87,19.16
14,Jalisco,14018,La Barca,-0.93458,Very Low,59.31,10.66,48.66,30.27,35.94,46.11
14,Jalisco,14019,BolaÌ±os,1.19052,High,65.97,36.51,29.46,29.28,39.24,27.12
14,Jalisco,14020,Cabo Corrientes,-0.07931,Low,71.01,25.03,45.98,20.78,31.91,17.52
14,Jalisco,14021,Casimiro Castillo,-1.07675,Very Low,45.08,4.3,40.78,36.25,28.89,12.43
14,Jalisco,14022,CihuatlÌÁn,-0.83054,Very Low,48.94,8.9,40.03,37.51,26.45,32.71
14,Jalisco,14023,ZapotlÌÁn el Grande,-1.44693,Very Low,35.16,3.26,31.91,26.29,18.06,25.51
14,Jalisco,14024,Cocula,-1.12604,Very Low,46.1,5.42,40.68,40.58,20.37,30.49
14,Jalisco,14025,ColotlÌÁn,-1.17938,Very Low,46.44,3.49,42.95,37.8,24.47,23.33
14,Jalisco,14026,ConcepciÌ_n de Buenos Aires,-0.8599,Very Low,54.77,9.45,45.31,38.35,31.93,35.13
14,Jalisco,14027,CuautitlÌÁn de GarcÌ_a Barrag,0.43643,Medium,67.31,23.96,43.36,25.1,37.17,16.03
14,Jalisco,14028,Cuautla,-0.71625,Very Low,58.06,13.05,45.01,35.82,36.14,44.53
14,Jalisco,14029,CuquÌ_o,-0.24071,Low,69.96,16.53,53.43,27.58,35.95,26.28
14,Jalisco,14030,Chapala,-1.08763,Very Low,48.15,5.92,42.24,32.18,23.26,43.64
14,Jalisco,14031,ChimaltitÌÁn,0.80509,High,61.09,24.79,36.3,36.17,38.68,16.47
14,Jalisco,14032,ChiquilistlÌÁn,-0.31582,Low,74.38,33.83,40.54,20.19,31.94,26.92
14,Jalisco,14033,Degollado,-0.55943,Low,58.33,10.64,47.69,36.15,39.18,40.59
14,Jalisco,14034,Ejutla,-1.11028,Very Low,41.71,3.3,38.41,50.96,31.97,24.64
14,Jalisco,14035,EncarnaciÌ_n de DÌ_az,-0.82018,Very Low,53.89,7.5,46.39,38.1,36.36,39.92
14,Jalisco,14036,EtzatlÌÁn,-1.13951,Very Low,51.98,4.69,47.29,31.54,21.08,22.37
14,Jalisco,14037,El Grullo,-1.17717,Very Low,41.99,4,37.99,41.56,21.8,29.59
14,Jalisco,14038,Guachinango,-0.6404,Low,56.43,10.99,45.43,37.41,34.16,22.99
14,Jalisco,14039,Guadalajara,-1.60352,Very Low,25.8,2.19,23.61,33.06,13.28,32.41
14,Jalisco,14040,Hostotipaquillo,-0.55626,Low,66.23,17,49.22,28.19,33.99,25.1
14,Jalisco,14041,HuejÌ¼car,-1.05295,Very Low,52.2,6.78,45.42,38.55,33.37,43.11
14,Jalisco,14042,Huejuquilla el Alto,-0.0764,Low,61.71,14.29,47.42,30.71,31.29,28.45
14,Jalisco,14043,La Huerta,-0.78663,Very Low,42.33,7.5,34.83,48.16,33.34,29.1
14,Jalisco,14044,IxtlahuacÌÁn de los Membrill,-1.17253,Very Low,37.3,4.94,32.36,38.39,20.49,42.45
14,Jalisco,14045,IxtlahuacÌÁn del RÌ_o,-0.55226,Low,55.86,10.88,44.98,38.76,35.16,31.31
14,Jalisco,14046,JalostotitlÌÁn,-0.81558,Very Low,48.68,8.63,40.04,40.64,35.79,52.94
14,Jalisco,14047,Jamay,-0.98805,Very Low,52.74,7.45,45.29,32.58,27.6,27.79
14,Jalisco,14048,JesÌ¼s MarÌ_a,-0.36572,Low,48.96,8.31,40.64,42.19,46.63,48.54
14,Jalisco,14049,JilotlÌÁn de los Dolores,0.24556,Medium,59.17,21.97,37.2,39.01,40.8,37.87
14,Jalisco,14050,Jocotepec,-0.65883,Low,51.5,10.58,40.92,38.87,32.67,57.07
14,Jalisco,14051,JuanacatlÌÁn,-1.3758,Very Low,34.99,4.41,30.57,27.43,16.85,30.38
14,Jalisco,14052,JuchitlÌÁn,-1.01241,Very Low,52.54,6.97,45.57,36.55,28.72,21.82
14,Jalisco,14053,Lagos de Moreno,-0.88047,Very Low,43.89,6.98,36.91,29.39,27.79,34.91
14,Jalisco,14054,El LimÌ_n,-1.42871,Very Low,34.28,2.1,32.18,41.7,26.42,26.85
14,Jalisco,14055,Magdalena,-1.13464,Very Low,51,5.7,45.3,30.87,23.26,25.14
14,Jalisco,14056,Santa MarÌ_a del Oro,0.77225,High,73.9,38.07,35.83,24.35,46.59,21.99
14,Jalisco,14057,La Manzanilla de la Paz,-1.02706,Very Low,51.53,8.52,43.02,39.53,30.73,32.88
14,Jalisco,14058,Mascota,-1.22199,Very Low,45.11,3.43,41.67,41.18,25.51,16.06
14,Jalisco,14059,Mazamitla,-0.7737,Very Low,51.42,7.39,44.03,39.4,26.54,31
14,Jalisco,14060,MexticacÌÁn,-0.84993,Very Low,59.76,7.67,52.08,36.55,35.14,27.94
14,Jalisco,14061,Mezquitic,2.47019,Very High,60.07,25.8,34.26,37.52,39.18,25.83
14,Jalisco,14062,MixtlÌÁn,-0.92547,Very Low,45.13,9.77,35.35,46.02,31.34,35.99
14,Jalisco,14063,OcotlÌÁn,-1.25622,Very Low,36.59,4.79,31.81,26.82,22.27,24.79
14,Jalisco,14064,Ojuelos de Jalisco,-0.3249,Low,69.21,15.69,53.52,23.6,32.23,21.73
14,Jalisco,14065,Pihuamo,-0.64933,Low,46.76,7.24,39.52,44.5,38.98,18.64
14,Jalisco,14066,PoncitlÌÁn,-0.66832,Low,53.24,14.12,39.12,33.49,32.03,30.97
14,Jalisco,14067,Puerto Vallarta,-1.29567,Very Low,34.9,3.27,31.63,36.64,15.82,27.07
14,Jalisco,14068,Villa PurificaciÌ_n,-0.18211,Low,57.3,13.02,44.28,37.08,39.59,24.74
14,Jalisco,14069,Quitupan,-0.09108,Low,55.96,20.01,35.95,41.59,47.9,41.74
14,Jalisco,14070,El Salto,-0.96884,Very Low,41.5,6.45,35.05,28.68,22.58,35.69
14,Jalisco,14071,San CristÌ_bal de la Barranc,-0.40472,Low,56.41,19.89,36.52,40.14,35.95,24.04
14,Jalisco,14072,San Diego de AlejandrÌ_a,-0.64893,Low,61.98,10.72,51.25,28.57,37.25,33.76
14,Jalisco,14073,San Juan de los Lagos,-0.82714,Very Low,50.86,5.86,45,38.66,34,35.77
14,Jalisco,14074,San JuliÌÁn,-1.06652,Very Low,50.54,5.68,44.87,42.59,36.08,40.53
14,Jalisco,14075,San Marcos,-1.0794,Very Low,53.86,10.06,43.8,30.4,21.72,24.25
14,Jalisco,14076,San MartÌ_n de BolaÌ±os,-0.00474,Medium,38.57,9.4,29.18,49.86,37.61,18.28
14,Jalisco,14077,San MartÌ_n Hidalgo,-1.24084,Very Low,44.05,4.19,39.86,37.15,22.52,33.35
14,Jalisco,14078,San Miguel el Alto,-0.8798,Very Low,47.42,7.25,40.17,38.97,37.33,42.52
14,Jalisco,14079,GÌ_mez FarÌ_as,-0.7311,Very Low,55.84,10.24,45.6,32.59,29.5,18.34
14,Jalisco,14080,San SebastiÌÁn del Oeste,-0.42392,Low,65.24,14.48,50.76,29.35,30.17,19
14,Jalisco,14081,Santa MarÌ_a de los Ìngeles,-0.70109,Very Low,51.84,7.67,44.17,43.36,38.02,25.78
14,Jalisco,14082,Sayula,-1.00489,Very Low,46.39,5.47,40.92,30.73,19.99,24.46
14,Jalisco,14083,Tala,-1.19674,Very Low,40.13,4.86,35.27,28.3,23.03,20.64
14,Jalisco,14084,Talpa de Allende,-0.5729,Low,60.5,13.27,47.24,30.34,28.18,17.38
14,Jalisco,14085,Tamazula de Gordiano,-1.02306,Very Low,39.11,5.08,34.03,42.72,32.63,25.5
14,Jalisco,14086,Tapalpa,-0.25038,Low,59.77,10.74,49.04,33.14,30.91,20.69
14,Jalisco,14087,TecalitlÌÁn,-0.53443,Low,54.69,10.99,43.7,32.32,35.38,30.76
14,Jalisco,14088,TecolotlÌÁn,-1.11962,Very Low,48.43,5.86,42.57,36.8,24,21.51
14,Jalisco,14089,Techaluta de Montenegro,-0.94828,Very Low,59.04,10.01,49.03,33.38,26.94,16.77
14,Jalisco,14090,TenamaxtlÌÁn,-1.15478,Very Low,53.84,10.31,43.53,35.7,25.05,23.34
14,Jalisco,14091,Teocaltiche,-0.79878,Very Low,57.67,9.4,48.27,34.07,36.03,39.41
14,Jalisco,14092,TeocuitatlÌÁn de Corona,-0.69034,Low,58.05,9.01,49.04,34.4,35.52,23.34
14,Jalisco,14093,TepatitlÌÁn de Morelos,-1.15755,Very Low,36.76,3.64,33.12,36.94,29.11,35.12
14,Jalisco,14094,Tequila,-0.90071,Very Low,46.37,10.1,36.28,29.19,22.75,36.21
14,Jalisco,14095,TeuchitlÌÁn,-1.38639,Very Low,42.02,5.78,36.25,35.33,26.4,34.44
14,Jalisco,14096,TizapÌÁn el Alto,-0.44141,Low,61.6,10.63,50.97,28.25,30.87,37.15
14,Jalisco,14097,Tlajomulco de ZÌ¼Ì±iga,-1.06166,Very Low,39.57,5.76,33.81,26.51,18.16,30.29
14,Jalisco,14098,Tlaquepaque,-1.20296,Very Low,35,4.3,30.7,31.96,17.85,29.6
14,Jalisco,14099,TolimÌÁn,-0.14694,Low,67.7,23.72,43.98,25.69,34.05,14.96
14,Jalisco,14100,TomatlÌÁn,-0.56595,Low,49.81,8.79,41.03,45.12,32.78,9.71
14,Jalisco,14101,TonalÌÁ,-1.06397,Very Low,38.9,6.61,32.29,33,19.84,40.64
14,Jalisco,14102,Tonaya,-1.12808,Very Low,42.91,4.79,38.11,37.94,30.48,32.33
14,Jalisco,14103,Tonila,-1.08632,Very Low,56.55,12.57,43.99,24.05,29.25,24.17
14,Jalisco,14104,Totatiche,-0.79598,Very Low,44.83,8.4,36.43,46.97,32.65,39.22
14,Jalisco,14105,TototlÌÁn,-0.78226,Very Low,53.47,9.4,44.07,37.48,30.8,38.48
14,Jalisco,14106,Tuxcacuesco,-0.49159,Low,55.12,17.89,37.24,37.3,40.36,25.43
14,Jalisco,14107,Tuxcueca,-0.75653,Very Low,53.23,14.08,39.15,33.05,28.35,42.64
14,Jalisco,14108,Tuxpan,-0.97476,Very Low,52.99,9.3,43.69,27.33,23.81,29.3
14,Jalisco,14109,UniÌ_n de San Antonio,-0.40927,Low,53.57,7.08,46.49,38,37.41,37.03
14,Jalisco,14110,UniÌ_n de Tula,-1.37689,Very Low,46.89,5.39,41.49,39.1,24.66,20.56
14,Jalisco,14111,Valle de Guadalupe,-1.10361,Very Low,32.21,4.73,27.48,48.43,31.51,45.82
14,Jalisco,14112,Valle de JuÌÁrez,-0.84736,Very Low,50.91,9.02,41.9,44.24,32.07,45.74
14,Jalisco,14113,San Gabriel,-0.75402,Very Low,48.67,6.23,42.44,39.03,27.13,28.69
14,Jalisco,14114,Villa Corona,-1.15949,Very Low,45.48,4.56,40.92,29.59,28.36,32.83
14,Jalisco,14115,Villa Guerrero,-0.13376,Low,69.39,22.02,47.37,24.37,39.26,38.62
14,Jalisco,14116,Villa Hidalgo,-0.76078,Very Low,54.14,6.66,47.48,41.98,32.99,52.97
14,Jalisco,14117,CaÌ±adas de ObregÌ_n,-0.67115,Low,46.74,8.45,38.29,45.83,43.2,41.44
14,Jalisco,14118,Yahualica de GonzÌÁlez Gallo,-0.8006,Very Low,46.25,8.58,37.67,46.77,37.26,34.32
14,Jalisco,14119,Zacoalco de Torres,-0.82197,Very Low,51.16,10.1,41.06,39.22,24.78,40.41
14,Jalisco,14120,Zapopan,-1.47539,Very Low,24.57,2.86,21.71,35.09,12.83,29.75
14,Jalisco,14121,Zapotiltic,-1.18314,Very Low,42.84,5.04,37.8,33.62,24.5,40.04
14,Jalisco,14122,ZapotitlÌÁn de Vadillo,0.04619,Medium,67.4,27.74,39.66,25.69,26.5,18.66
14,Jalisco,14123,ZapotlÌÁn del Rey,-0.69746,Low,54.32,6.79,47.53,34.97,33.87,29.82
14,Jalisco,14124,Zapotlanejo,-0.7191,Very Low,52.03,8.68,43.35,38.81,36.56,47.65
15,MÌ©xico,15001,Acambay,0.38519,Medium,69.74,27.28,42.46,26.76,30.96,14.09
15,MÌ©xico,15002,Acolman,-1.23048,Very Low,41.61,4.19,37.41,34.87,15.08,31.57
15,MÌ©xico,15003,Aculco,0.19373,Medium,54.61,16.14,38.46,37.19,26.53,12.36
15,MÌ©xico,15004,Almoloya de Alquisiras,0.10998,Medium,66,25.54,40.47,29.87,33.27,16
15,MÌ©xico,15005,Almoloya de JuÌÁrez,0.25097,Medium,52.82,14.66,38.16,28.71,22.15,17.42
15,MÌ©xico,15006,Almoloya del RÌ_o,-0.79882,Very Low,50.61,5.86,44.75,31.79,20.65,26.81
15,MÌ©xico,15007,Amanalco,0.56849,Medium,64.11,19.37,44.75,33.39,33.92,17.96
15,MÌ©xico,15008,Amatepec,0.20519,Medium,58.99,20.1,38.89,36.55,35.53,16.47
15,MÌ©xico,15009,Amecameca,-0.85092,Very Low,43.75,7.96,35.79,35.39,15.26,41.63
15,MÌ©xico,15010,Apaxco,-1.05737,Very Low,47.17,8.28,38.9,38.2,23.58,37.95
15,MÌ©xico,15011,Atenco,-0.88549,Very Low,51.63,9.37,42.26,33.92,17.64,45.16
15,MÌ©xico,15012,AtizapÌÁn,-0.67374,Low,61,10.63,50.37,32.37,22.52,22.96
15,MÌ©xico,15013,AtizapÌÁn de Zaragoza,-1.50901,Very Low,31.42,3.19,28.22,33.06,14.02,23.88
15,MÌ©xico,15014,Atlacomulco,-0.38416,Low,51.28,12.25,39.03,34.96,21.22,18.81
15,MÌ©xico,15015,Atlautla,-0.24286,Low,69.69,19.67,50.02,20.92,24.56,30.32
15,MÌ©xico,15016,Axapusco,-0.672,Low,55.77,12.41,43.36,36.76,24.31,41.34
15,MÌ©xico,15017,Ayapango,-0.75041,Very Low,44.27,8.29,35.99,40.11,15.78,45.84
15,MÌ©xico,15018,Calimaya,-0.82636,Very Low,43.45,6.82,36.63,33.09,18.51,36.89
15,MÌ©xico,15019,Capulhuac,-0.96845,Very Low,51.08,8.94,42.14,35.56,15.38,56.71
15,MÌ©xico,15020,Coacalco de BerriozÌÁbal,-1.73468,Very Low,20.5,1.46,19.04,31.68,9.13,25.41
15,MÌ©xico,15021,Coatepec Harinas,0.19386,Medium,54.22,12.1,42.12,43.23,38.14,11.41
15,MÌ©xico,15022,CocotitlÌÁn,-1.09693,Very Low,35.92,3.33,32.59,34.81,14.3,22.61
15,MÌ©xico,15023,Coyotepec,-0.84369,Very Low,50.45,8.51,41.94,28.84,18.93,32.53
15,MÌ©xico,15024,CuautitlÌÁn,-1.45087,Very Low,27.96,2.85,25.1,30.28,10.35,26.41
15,MÌ©xico,15025,Chalco,-0.8217,Very Low,50.53,10.48,40.05,30.38,18.81,40.71
15,MÌ©xico,15026,Chapa de Mota,0.20174,Medium,61.71,16.62,45.09,34,31.84,9.42
15,MÌ©xico,15027,Chapultepec,-1.04492,Very Low,40.15,5.2,34.95,33.66,15.97,20.16
15,MÌ©xico,15028,Chiautla,-1.03698,Very Low,36.62,2.97,33.65,49.43,14.88,44.53
15,MÌ©xico,15029,Chicoloapan,-1.00996,Very Low,30.63,3.2,27.43,35.21,14.23,28.32
15,MÌ©xico,15030,Chiconcuac,-1.07296,Very Low,52.45,6.71,45.74,38.09,12.33,52.94
15,MÌ©xico,15031,ChimalhuacÌÁn,-0.78821,Very Low,61.87,13.36,48.51,26.61,20.7,45.22
15,MÌ©xico,15032,Donato Guerra,0.95631,High,80,40.55,39.46,18.51,41.52,21.61
15,MÌ©xico,15033,Ecatepec de Morelos,-1.30801,Very Low,37.55,4.35,33.2,32.23,16.09,34.88
15,MÌ©xico,15034,Ecatzingo,0.18699,Medium,74.74,29.87,44.87,19.84,22.51,36.91
15,MÌ©xico,15035,Huehuetoca,-1.26617,Very Low,40.36,6.91,33.45,24.87,20.15,27.04
15,MÌ©xico,15036,Hueypoxtla,-0.43862,Low,61.34,14.32,47.02,30.45,25.87,60.44
15,MÌ©xico,15037,Huixquilucan,-1.18563,Very Low,31.79,3.23,28.57,48.14,14.85,34.47
15,MÌ©xico,15038,Isidro Fabela,-0.37857,Low,39.2,6.62,32.57,46.26,21.54,33
15,MÌ©xico,15039,Ixtapaluca,-1.20985,Very Low,30.7,3.72,26.98,38.3,13.8,33.63
15,MÌ©xico,15040,Ixtapan de la Sal,-0.35289,Low,61.88,18.16,43.72,29.86,34.68,13.23
15,MÌ©xico,15041,Ixtapan del Oro,0.47782,Medium,77.57,34.5,43.07,21.38,40.49,11.63
15,MÌ©xico,15042,Ixtlahuaca,0.21742,Medium,67.76,24.56,43.19,27.18,26.48,28.25
15,MÌ©xico,15043,Xalatlaco,-0.44309,Low,54.12,11.05,43.07,39.39,21.99,32.02
15,MÌ©xico,15044,Jaltenco,-1.53734,Very Low,37.36,3.52,33.84,32.06,11.1,25.08
15,MÌ©xico,15045,Jilotepec,-0.33435,Low,55.41,12.75,42.66,34.76,25.63,19.17
15,MÌ©xico,15046,Jilotzingo,-0.77874,Very Low,41.2,7.22,33.98,41.62,20.42,42.65
15,MÌ©xico,15047,Jiquipilco,0.26653,Medium,64.86,22.93,41.94,32.44,28.23,23.26
15,MÌ©xico,15048,JocotitlÌÁn,-0.41524,Low,46.32,8.67,37.64,35.66,21.05,33.05
15,MÌ©xico,15049,Joquicingo,-0.34533,Low,62.94,12.07,50.87,31.51,25.91,21.96
15,MÌ©xico,15050,Juchitepec,-0.52168,Low,62.67,10.91,51.75,27.18,22.51,40.05
15,MÌ©xico,15051,Lerma,-1.03212,Very Low,53,10.11,42.89,31.19,18.06,27.07
15,MÌ©xico,15052,Malinalco,0.1189,Medium,66.27,20.85,45.42,30.8,32.67,18.57
15,MÌ©xico,15053,Melchor Ocampo,-1.14401,Very Low,39.12,5.44,33.68,30.05,15.13,42.39
15,MÌ©xico,15054,Metepec,-1.56716,Very Low,25,3.44,21.57,31.6,8.97,19.56
15,MÌ©xico,15055,Mexicaltzingo,-0.67857,Low,51.71,10.53,41.18,37.56,14.03,48.57
15,MÌ©xico,15056,Morelos,0.74744,High,64.58,20.6,43.98,30.62,30.42,15.58
15,MÌ©xico,15057,Naucalpan de JuÌÁrez,-1.37183,Very Low,32.92,3.9,29.02,34.17,16.89,31.81
15,MÌ©xico,15058,NezahualcÌ_yotl,-1.44287,Very Low,37.38,3.92,33.45,34.89,16.23,32.6
15,MÌ©xico,15059,Nextlalpan,-0.82945,Very Low,46.36,8.4,37.95,47.96,18.23,18.31
15,MÌ©xico,15060,NicolÌÁs Romero,-1.11894,Very Low,39.29,5.68,33.61,33.28,17.58,32.01
15,MÌ©xico,15061,Nopaltepec,-0.79581,Very Low,52.88,7.01,45.88,32.68,21.95,49.46
15,MÌ©xico,15062,Ocoyoacac,-1.07312,Very Low,43.55,7.17,36.38,34.35,15.94,31.33
15,MÌ©xico,15063,Ocuilan,0.05944,Medium,57.03,16.68,40.35,38.32,29.52,28.28
15,MÌ©xico,15064,El Oro,-0.06777,Low,72.82,34.29,38.53,21.49,23.37,14.03
15,MÌ©xico,15065,Otumba,-0.65657,Low,50.76,9.65,41.11,39.4,20.03,41.07
15,MÌ©xico,15066,Otzoloapan,0.25539,Medium,75.82,33.41,42.42,21,36.23,25.05
15,MÌ©xico,15067,Otzolotepec,-0.15946,Low,59.99,15.81,44.18,30.23,24.83,24.28
15,MÌ©xico,15068,Ozumba,-0.5883,Low,62.19,14.04,48.15,30.17,18.49,33
15,MÌ©xico,15069,Papalotla,-1.07799,Very Low,39.06,4.1,34.96,43.2,11.57,52.61
15,MÌ©xico,15070,La Paz,-1.03004,Very Low,51.29,8.25,43.04,30.13,18.05,36.14
15,MÌ©xico,15071,PolotitlÌÁn,-0.79529,Very Low,38.83,4.75,34.09,52.41,23.28,11.29
15,MÌ©xico,15072,RayÌ_n,-1.042,Very Low,39.53,8.26,31.27,33.9,18.71,28.86
15,MÌ©xico,15073,San Antonio la Isla,-0.88654,Very Low,45.7,8.34,37.36,37.99,18.87,23.8
15,MÌ©xico,15074,San Felipe del Progreso,0.99549,High,78.38,38.27,40.11,19.37,40.98,18.67
15,MÌ©xico,15075,San MartÌ_n de las PirÌÁmid,-0.9321,Very Low,38.93,4.38,34.55,46.25,17.17,33.38
15,MÌ©xico,15076,San Mateo Atenco,-0.91667,Very Low,55.02,9.94,45.08,29.02,16.48,23.53
15,MÌ©xico,15077,San SimÌ_n de Guerrero,-0.08328,Low,59.16,17.55,41.61,29.12,29,17.1
15,MÌ©xico,15078,Santo TomÌÁs,-0.21199,Low,54.45,18.34,36.11,38.85,32.18,15.54
15,MÌ©xico,15079,Soyaniquilpan de JuÌÁrez,-0.60366,Low,46.37,10.11,36.26,44.83,25.25,13.61
15,MÌ©xico,15080,Sultepec,0.90155,High,81.83,47.59,34.24,15.31,40.72,10.2
15,MÌ©xico,15081,TecÌÁmac,-1.26356,Very Low,32.78,4.24,28.54,30.8,12.73,31.58
15,MÌ©xico,15082,Tejupilco,-0.03252,Medium,70.4,29.16,41.24,23.34,32.65,18.67
15,MÌ©xico,15083,Temamatla,-0.98499,Very Low,33.02,3.93,29.09,48.24,16.71,20.87
15,MÌ©xico,15084,Temascalapa,-0.66614,Low,52.66,9.34,43.33,34.68,21.99,42.66
15,MÌ©xico,15085,Temascalcingo,0.1563,Medium,72.34,30.87,41.47,25.86,39.23,21.67
15,MÌ©xico,15086,Temascaltepec,0.52021,Medium,65.65,23.78,41.87,31.11,29.77,20
15,MÌ©xico,15087,Temoaya,0.33737,Medium,64.53,21.08,43.45,31.59,30.89,22.89
15,MÌ©xico,15088,Tenancingo,-0.5185,Low,53.86,11.14,42.72,35.95,23.04,30.71
15,MÌ©xico,15089,Tenango del Aire,-0.98746,Very Low,41.87,4.33,37.54,44.26,16.36,37.26
15,MÌ©xico,15090,Tenango del Valle,-0.53636,Low,54.76,10.57,44.2,29.43,22.09,36.53
15,MÌ©xico,15091,TeoloyucÌÁn,-1.0771,Very Low,44.34,6.6,37.74,34.76,15.61,42.84
15,MÌ©xico,15092,TeotihuacÌÁn,-1.13949,Very Low,45.56,6.5,39.06,35.58,15.7,34.45
15,MÌ©xico,15093,Tepetlaoxtoc,-0.91253,Very Low,46.54,6.73,39.81,40.92,15.36,35.15
15,MÌ©xico,15094,Tepetlixpa,-0.42001,Low,52.97,9.58,43.39,35.11,21.58,38.95
15,MÌ©xico,15095,TepotzotlÌÁn,-1.20341,Very Low,38.65,5.84,32.82,31.74,17.32,35.32
15,MÌ©xico,15096,Tequixquiac,-0.9507,Very Low,60.74,10.02,50.72,26.27,21.09,41.36
15,MÌ©xico,15097,TexcaltitlÌÁn,0.33007,Medium,62.14,21.9,40.24,33.03,28.02,12.6
15,MÌ©xico,15098,Texcalyacac,-1.01837,Very Low,52.42,7.6,44.82,31.48,15.95,34.51
15,MÌ©xico,15099,Texcoco,-1.23316,Very Low,39.13,6.35,32.78,36.15,16.69,41.21
15,MÌ©xico,15100,Tezoyuca,-0.92074,Very Low,47.36,7.52,39.84,38.52,16.63,47.98
15,MÌ©xico,15101,Tianguistenco,-0.6511,Low,51.23,12.28,38.96,36.43,19.79,40.09
15,MÌ©xico,15102,Timilpan,-0.25803,Low,54.4,15.68,38.72,40.42,26.99,16.48
15,MÌ©xico,15103,Tlalmanalco,-1.24727,Very Low,39.91,5.39,34.51,30.66,12.71,22.48
15,MÌ©xico,15104,Tlalnepantla de Baz,-1.50019,Very Low,28.69,3.18,25.5,30.07,14.82,27.71
15,MÌ©xico,15105,Tlatlaya,0.39293,Medium,72.18,32.65,39.52,26.48,34.62,10.52
15,MÌ©xico,15106,Toluca,-1.14755,Very Low,38.05,5.9,32.15,29.53,15.06,26.71
15,MÌ©xico,15107,Tonatico,-0.54748,Low,49.82,7.39,42.43,44.11,31.79,8.99
15,MÌ©xico,15108,Tultepec,-1.22402,Very Low,43.27,7.62,35.65,28.81,15.82,42.55
15,MÌ©xico,15109,TultitlÌÁn,-1.47706,Very Low,32.08,3.47,28.61,30.58,15.1,28.63
15,MÌ©xico,15110,Valle de Bravo,-0.54851,Low,59.43,17.91,41.52,33.1,27.84,21.29
15,MÌ©xico,15111,Villa de Allende,1.114,High,87.52,53.15,34.36,10.83,40.11,24.28
15,MÌ©xico,15112,Villa del CarbÌ_n,0.19394,Medium,68.42,21.21,47.21,28.12,30.52,11.41
15,MÌ©xico,15113,Villa Guerrero,0.13839,Medium,57.6,10.44,47.15,39.64,35.68,21.43
15,MÌ©xico,15114,Villa Victoria,1.23446,High,62.69,23.27,39.41,35.18,35.8,22.69
15,MÌ©xico,15115,XonacatlÌÁn,-0.54157,Low,57.38,10.34,47.04,27.04,19.66,21.57
15,MÌ©xico,15116,Zacazonapan,-0.44264,Low,68.92,19.07,49.84,25.71,33.7,14.9
15,MÌ©xico,15117,Zacualpan,0.58849,Medium,77.75,42.25,35.5,18.97,39.53,8.46
15,MÌ©xico,15118,Zinacantepec,-0.52447,Low,57.33,18.72,38.61,28.45,25.24,27.41
15,MÌ©xico,15119,ZumpahuacÌÁn,0.62528,High,74.28,31.96,42.31,24.22,35.44,18.99
15,MÌ©xico,15120,Zumpango,-0.85034,Very Low,42.19,5.5,36.69,38.82,18.9,43.42
15,MÌ©xico,15121,CuautitlÌÁn Izcalli,-1.61801,Very Low,21.84,2.24,19.61,33.92,10.75,27.62
15,MÌ©xico,15122,Valle de Chalco Solidarid,-0.90852,Very Low,56.98,11.53,45.44,28.56,21.8,47.53
15,MÌ©xico,15123,Luvianos,0.35913,Medium,82,44.69,37.32,16.02,39.89,9.08
15,MÌ©xico,15124,San JosÌ© del RincÌ_n,1.45587,High,81.37,45.93,35.44,18.17,42.06,13.73
15,MÌ©xico,15125,Tonanitla,-0.94,Very Low,42.71,4.38,38.33,37.81,15.12,26.19
16,MichoacÌÁn,16001,Acuitzio,0.19905,Medium,74.7,26.05,48.65,19.08,33.42,41.74
16,MichoacÌÁn,16002,Aguililla,0.09919,Medium,58.55,14.16,44.39,34.94,43.71,53.41
16,MichoacÌÁn,16003,Ìlvaro ObregÌ_n,-0.37238,Low,68.74,19.76,48.98,24.5,36.64,61.61
16,MichoacÌÁn,16004,Angamacutiro,-0.33704,Low,67.93,15.4,52.53,26.84,38.09,52.05
16,MichoacÌÁn,16005,Angangueo,-0.02983,Medium,64.05,17.7,46.35,29.87,23.39,32.32
